,state,county,population,buildvalue,agrivalue,area,risk_score,risk_rating,risk_npctl,risk_spctl,resl_score,resl_ratng,resl_npctl,resl_spctl,resl_value,drgt_evnts,drgt_afreq,drgt_risks,hrcn_evnts,hrcn_afreq,hrcn_risks,storm_evnts,storm_afreq,storm_risks,full_state,revenue_per_person,state_funding
2273,PA,Greene,38686,3410883000.0,16435000.0,575.948727532838,5.65780074566221,Very Low,15.722469764481223,22.388059701492537,55.430398,Relatively High,60.53469127943985,22.388059701492537,2.7715199,0.0,0.0,0.0,3.0,0.0199712288171,2.655335352333868,1366.0,50.592592592592595,9.27963952129567,Pennsylvania,5554,214862044
2274,PA,Huntingdon,45913,4178057000.0,92132000.0,874.6513019731059,5.100298537561534,Very Low,11.394016549968171,14.925373134328357,55.402398000000005,Relatively High,60.08911521323997,20.8955223880597,2.7701199,0.0,0.0,0.0,10.0,0.050678624781536,4.408708248605712,765.0,28.333333333333332,10.733541568409702,Pennsylvania,5554,255000802
2275,PA,Indiana,88880,8257699000.0,71984000.0,827.0340037058305,6.014060519347743,Very Low,19.15977084659453,28.35820895522388,56.4718,Relatively High,71.96053469127945,38.80597014925373,2.82359,0.0,0.0,0.0,4.0,0.023547881669583,3.214132062525042,1158.0,42.888888888888886,11.876872136581195,Pennsylvania,5554,493639520
2276,PA,Jefferson,45200,4559018000.0,22423000.0,652.4290603467064,7.375472906006169,Very Low,32.590706556333544,43.28358208955223,57.638202,Relatively High,84.40483768300446,65.67164179104478,2.8819101,0.0,0.0,0.0,4.0,0.025983068382179,2.96803532949346,1077.0,39.888888888888886,11.522378400692578,Pennsylvania,5554,251040800
2277,PA,Juniata,24636,2115736000.0,126760000.0,391.3502408564744,5.159874864003203,Very Low,11.680458306810948,16.417910447761194,55.367398,Relatively High,59.611712285168686,19.402985074626866,2.7683699,0.0,0.0,0.0,10.0,0.048247890775316,4.460802042538636,824.0,30.51851851851852,9.602742118040263,Pennsylvania,5554,136828344
2278,PA,Lackawanna,214437,25577980000.0,16469000.0,458.7732010616481,14.321767287517408,Relatively Moderate,81.82686187141948,91.04477611940298,58.297,Very High,90.10184595798854,86.56716417910447,2.91485,0.0,0.0,0.0,5.0,0.035149220533414,3.710116250881747,764.0,28.296296296296298,18.361459221195368,Pennsylvania,5554,1190983098
2279,PA,Lancaster,519445,54619855000.0,1507207000.0,943.865265803646,11.851184300493188,Relatively Low,71.8968809675366,88.05970149253731,57.79940200000001,Very High,85.93252705283258,70.1492537313433,2.8899701,161.0,6.176907520835259,11.967347863341711,12.0,0.059888757322615,5.78008859978532,1240.0,45.925925925925924,19.884126013017394,Pennsylvania,5554,2884997530
2280,PA,Lawrence,91108,9176879000.0,34773000.0,358.1653824532262,7.524957908486176,Very Low,33.95926161680458,44.776119402985074,57.45619799999999,Relatively High,82.68618714194781,59.701492537313435,2.8728099,0.0,0.0,0.0,3.0,0.019144892166186,3.606443134339152,1225.0,45.370370370370374,16.242220236266775,Pennsylvania,5554,506013832
2281,PA,Lebanon,133568,14293394000.0,350804000.0,361.83098889508864,9.536226585002812,Relatively Low,54.01018459579885,71.64179104477611,57.77040000000001,Very High,85.64608529598982,68.65671641791045,2.88852,77.0,1.598688719402387,9.090346155733249,6.0,0.062070186940467,6.778056712665132,1157.0,42.851851851851855,18.21655159265903,Pennsylvania,5554,741836672
2282,PA,Lehigh,349497,40035521000.0,79216000.0,345.17916137568074,13.466542983056698,Relatively Moderate,78.9306174411203,89.55223880597015,57.112198,Relatively High,78.8987905792489,53.731343283582085,2.8556099,56.0,2.447739102024075,13.393829391296888,9.0,0.051093112859286,5.510706671578712,1158.0,42.888888888888886,19.157360726306315,Pennsylvania,5554,1941106338
2283,PA,Luzerne,320918,35272088000.0,17793000.0,890.3423262485708,18.962640822746177,Relatively Moderate,92.42520687460218,98.50746268656717,58.23840200000001,Very High,89.56078930617441,83.5820895522388,2.9119201,0.0,0.0,0.0,6.0,0.038447663183612,4.895072797253561,926.0,34.2962962962963,20.1817177651643,Pennsylvania,5554,1782378572
2284,PA,Lycoming,116111,11882050000.0,63713000.0,1228.614650645694,10.784866406526785,Relatively Low,64.16295353278166,77.61194029850746,57.8446,Very High,86.44175684277529,73.13432835820896,2.89223,0.0,0.0,0.0,6.0,0.027564933663456,5.38003660546221,847.0,31.37037037037037,17.730068818335145,Pennsylvania,5554,644880494
2285,PA,McKean,43450,4665899000.0,5516000.0,979.1955957231846,8.228549134608437,Relatively Low,41.43857415658816,55.223880597014926,56.607600000000005,Relatively High,73.04264799490771,41.7910447761194,2.83038,0.0,0.0,0.0,5.0,0.029427581713227,2.920124617335895,914.0,33.851851851851855,10.913694280080573,Pennsylvania,5554,241321300
2286,PA,Mercer,116638,13089860000.0,65748000.0,672.5806619545651,8.527336049644129,Relatively Low,44.68491406747295,59.701492537313435,57.438998000000005,Relatively High,82.33609166136219,58.2089552238806,2.8719499,0.0,0.0,0.0,3.0,0.017673045455911,4.255291867128608,1178.0,43.629629629629626,17.81712323663875,Pennsylvania,5554,647807452
2287,PA,Mifflin,46682,4370585000.0,139993000.0,411.0450532962753,7.203097701124785,Very Low,30.776575429662635,41.7910447761194,55.769000000000005,Relatively High,64.57670273711012,26.86567164179105,2.78845,0.0,0.0,0.0,7.0,0.047130111286041,6.295387939026954,815.0,30.185185185185187,15.284000203742401,Pennsylvania,5554,259271828
2288,PA,Monroe,169842,19033528000.0,9932000.0,608.2353254246185,11.721907915380996,Relatively Low,71.0693825588797,86.56716417910447,55.0776,Relatively Moderate,55.47422024188416,13.432835820895525,2.75388,7.0,0.036947218045731,0.0,7.0,0.047836568137083,3.618731724708853,1025.0,37.96296296296296,17.717979348326235,Pennsylvania,5554,943302468
2289,PA,Montgomery,799874,114243338000.0,35374000.0,482.94607662122195,10.677798600805472,Relatively Low,63.176320814767664,76.11940298507464,58.599802,Very High,91.8204964990452,95.52238805970147,2.9299901,119.0,5.10898088110388,6.794907969813535,7.0,0.049721482210785,2.827154118591004,1115.0,41.2962962962963,12.510314081753684,Pennsylvania,5554,4442500196
2290,PA,Montour,18267,1852617000.0,60225000.0,130.2423359164799,4.084552502985547,Very Low,5.856142584341184,8.955223880597014,61.586400000000005,Very High,99.6499045194144,100.0,3.07932,0.0,0.0,0.0,3.0,0.033244608108353,3.320479959400807,876.0,32.44444444444444,9.704380039123103,Pennsylvania,5554,101454918
2291,PA,Northampton,297735,33100910000.0,36058000.0,369.7706803840187,11.27323441601098,Relatively Low,67.85486950986632,85.07462686567165,57.89519799999999,Very High,86.88733290897518,74.6268656716418,2.8947599,56.0,2.608611669594506,9.001941768932163,8.0,0.047880790659485,4.126539536505235,1170.0,43.333333333333336,18.345743253229042,Pennsylvania,5554,1653620190
2292,PA,Northumberland,94528,9584186000.0,154583000.0,458.001618685868,7.908670909614806,Very Low,37.9057924888606,52.23880597014925,56.73040000000001,Relatively High,74.85677912157861,46.268656716417915,2.83652,0.0,0.0,0.0,5.0,0.03558140540944,4.700094844028698,903.0,33.44444444444444,15.263026163698395,Pennsylvania,5554,525008512
2293,PA,Perry,45969,4146443000.0,172758000.0,551.4480212593095,4.518010504904786,Very Low,7.98854232972629,11.940298507462686,57.636198,Relatively High,84.34118395926161,64.17910447761193,2.8818099,7.0,0.019646946983034,0.0,10.0,0.052530420215617,3.95951011404207,877.0,32.48148148148148,9.520993156702584,Pennsylvania,5554,255311826
2294,PA,Philadelphia,1526006,165970513000.0,327000.0,134.17796858357192,41.10177325963745,Very High,99.3634627625716,100.0,55.297198,Relatively Moderate,58.52959898154042,16.417910447761194,2.7648599,119.0,6.032555320537564,5.061454462453609,5.0,0.076179912952817,5.655200032318832,1188.0,44.0,55.26239958538646,Pennsylvania,5554,8475437324
2295,PA,Pike,57369,8457874000.0,892000.0,544.9603200095587,6.444052922376939,Very Low,22.692552514322088,32.83582089552239,53.2332,Relatively Moderate,31.89051559516232,1.492537313432836,2.66166,49.0,0.145201768121644,0.679845926215287,7.0,0.052806795333553,2.370036579282385,940.0,34.81481481481482,12.834827604705943,Pennsylvania,5554,318627426
2296,PA,Potter,17457,2428053000.0,39227000.0,1081.3221612204811,4.186058571431077,Very Low,6.492679821769573,10.44776119402985,54.245000000000005,Relatively Moderate,45.003182686187145,8.955223880597014,2.71225,0.0,0.0,0.0,3.0,0.026532795140174,3.438016200580372,789.0,29.22222222222222,8.684660777621065,Pennsylvania,5554,96956178
2297,PA,Schuylkill,148289,15558237000.0,143439000.0,778.6310152818014,8.66359696705455,Relatively Low,45.86250795671546,61.19402985074626,57.241002,Relatively High,80.26734563971992,55.223880597014926,2.8620501,0.0,0.0,0.0,5.0,0.042183294168075,4.677570088212113,987.0,36.55555555555556,16.77618584653784,Pennsylvania,5554,823597106
2298,PA,Snyder,39702,3699402000.0,200351000.0,328.77592524287326,5.374829715360971,Very Low,13.049013367281988,17.91044776119403,56.676798,Relatively High,73.77466581795035,44.776119402985074,2.8338399,0.0,0.0,0.0,7.0,0.041888576386811,4.860350919606902,821.0,30.40740740740741,10.803986072946527,Pennsylvania,5554,220504908
2299,PA,Somerset,77742,7821615000.0,115449000.0,1074.3663282842176,6.416699507437214,Very Low,22.437937619350727,31.343283582089555,55.9408,Relatively High,66.58179503500955,29.850746268656717,2.79704,0.0,0.0,0.0,5.0,0.026687225566923,4.420548011623854,866.0,32.074074074074076,14.03977262144816,Pennsylvania,5554,431779068
2300,PA,Sullivan,6428,1014082000.0,12183000.0,449.93948653069776,5.423334804501343,Very Low,13.46276257161044,19.402985074626866,54.004402000000006,Relatively Moderate,42.10693825588797,5.970149253731343,2.7002201,0.0,0.0,0.0,4.0,0.027571126300773,1.996125983894796,826.0,30.59259259259259,6.71822456783297,Pennsylvania,5554,35701112
2301,PA,Susquehanna,43356,4158351000.0,49775000.0,823.4977680750081,7.662273536244366,Very Low,35.23233609166137,47.761194029850735,53.78419799999999,Relatively Moderate,39.401654996817314,4.477611940298507,2.6892099,0.0,0.0,0.0,6.0,0.029913610516613,3.049468091711528,778.0,28.814814814814813,9.66574681040995,Pennsylvania,5554,240799224
2302,PA,Tioga,41981,4033074000.0,92255000.0,1133.7766665797842,5.435842092698125,Very Low,13.621896880967538,20.8955223880597,55.11819799999999,Relatively Moderate,56.26989178866963,14.925373134328357,2.7559099,0.0,0.0,0.0,5.0,0.023325847037817,3.590258823822639,819.0,30.333333333333332,8.475881096789157,Pennsylvania,5554,233162474
2303,PA,Union,44947,4099142000.0,147420000.0,315.96343191853566,5.031005208174526,Very Low,10.98026734563972,13.432835820895525,55.826202,Relatively High,65.21323997453851,28.35820895522388,2.7913101,0.0,0.0,0.0,5.0,0.035028019145754,3.39048581080622,821.0,30.40740740740741,8.310603993032444,Pennsylvania,5554,249635638
2304,PA,Venango,54984,5735301000.0,14780000.0,674.2932092674247,8.78614612782347,Relatively Low,47.135582431572246,64.17910447761193,56.9072,Relatively High,77.08465945257798,47.761194029850735,2.84536,0.0,0.0,0.0,2.0,0.020177975898484,2.980986612542983,1154.0,42.74074074074074,16.058761442066857,Pennsylvania,5554,305381136
2305,PA,Warren,41815,4773178000.0,21257000.0,884.1404621009518,8.795722361013857,Relatively Low,47.32654360280076,65.67164179104478,56.15160000000001,Relatively High,68.6187141947804,32.83582089552239,2.80758,0.0,0.0,0.0,5.0,0.029887839916175,2.991766214923739,996.0,36.888888888888886,10.498983122868209,Pennsylvania,5554,232240510
2306,PA,Washington,207820,23606898000.0,36999000.0,856.9883903046098,7.63194528325557,Very Low,34.94589433481859,46.268656716417915,57.3942,Relatively High,81.79503500954806,56.71641791044776,2.86971,0.0,0.0,0.0,2.0,0.016232141063401,3.46745845006618,1301.0,48.18518518518518,8.585852516394214,Pennsylvania,5554,1154232280
2307,PA,Wayne,52822,6146092000.0,29371000.0,725.581820950221,7.878973291138395,Very Low,37.52387014640357,50.74626865671642,54.113598,Relatively Moderate,43.69828134945895,7.462686567164178,2.7056799,0.0,0.0,0.0,5.0,0.033726788273571,2.518938972209511,701.0,25.962962962962962,11.86208246180012,Pennsylvania,5554,293373388
2308,PA,Westmoreland,365169,41191281000.0,66320000.0,1027.5606642975895,11.225577766502004,Relatively Low,67.37746658179503,82.08955223880598,58.2932,Very High,90.00636537237429,85.07462686567165,2.91466,0.0,0.0,0.0,6.0,0.027147739141229,5.243230221463334,1239.0,45.888888888888886,20.528969541522972,Pennsylvania,5554,2028148626
2309,PA,Wyoming,28276,2650580000.0,13243000.0,397.3051506899784,6.575932306316957,Very Low,23.997453851050288,35.82089552238806,57.585402,Relatively High,84.08656906429027,62.68656716417911,2.8792701,0.0,0.0,0.0,5.0,0.031023202021004,1.587181773807511,707.0,26.185185185185187,7.302026322468874,Pennsylvania,5554,157044904
2310,PA,York,434972,47895886000.0,260927000.0,904.2206105143864,8.748705585026878,Relatively Low,46.69000636537237,62.68656716417911,58.154998,Very High,88.86059834500318,79.10447761194028,2.9077499,154.0,6.296932624543754,10.690640019220206,14.0,0.079673815953602,4.644147853370459,1177.0,43.592592592592595,16.33615561652686,Pennsylvania,5554,2415834488
2311,RI,Bristol,49875,6435510000.0,1005000.0,24.165561629385948,4.084635099889696,Very Low,5.887969446212604,20.0,57.624002,Relatively High,84.27753023551878,80.0,2.8812001,0.0,0.0,0.0,15.0,0.163142847522112,1.459225832598228,341.0,12.62962962962963,6.07812364123235,Rhode Island,5732,285883500
2312,RI,Kent,166158,21637239000.0,3092000.0,168.54872229133255,7.26306111261686,Very Low,31.381285805219605,80.0,58.16959800000001,Very High,89.01973265436028,100.0,2.9084799,0.0,0.0,0.0,21.0,0.167561009175335,2.444663674761573,353.0,13.074074074074074,11.211596915877793,Rhode Island,5732,952417656
2313,RI,Newport,82888,12280792000.0,19280000.0,102.43684169772212,4.312389077857893,Very Low,6.970082749840866,40.0,56.29380200000001,Relatively High,70.05092297899427,40.0,2.8146901,0.0,0.0,0.0,22.0,0.162343231616936,3.609434136853102,273.0,10.11111111111111,7.425335411657896,Rhode Island,5732,475114016
2314,RI,Providence,626667,73663560000.0,12433000.0,409.55548413553953,15.755518230476026,Relatively Moderate,86.66454487587524,100.0,56.13599800000001,Relatively High,68.52323360916614,20.0,2.8067999,42.0,0.066072726893278,1.85019868631779,23.0,0.172277842410179,5.819223688925783,374.0,13.851851851851851,18.35756272922692,Rhode Island,5732,3592055244
2315,RI,Washington,126979,19779419000.0,22190000.0,329.27746324663,6.149036096193936,Very Low,20.273711012094207,60.0,57.565598,Relatively High,83.8637810311903,60.0,2.8782799,0.0,0.0,0.0,27.0,0.172925287449118,3.3253798247145,285.0,10.555555555555555,7.520638511657122,Rhode Island,5732,727843628
2316,SC,Abbeville,25417,2162227000.0,9153000.0,490.4796660265496,9.453625741199986,Relatively Low,53.30999363462763,15.217391304347828,55.0774,Relatively Moderate,55.44239338001273,78.26086956521739,2.75387,1512.0,71.66964667879724,4.064543783248107,6.0,0.041888576386823,7.380013779367858,1404.0,52.0,13.174986108049819,South Carolina,4057,103116769
2317,SC,Aiken,160099,15953832000.0,137377000.0,1071.089361690802,11.254969493522918,Relatively Low,67.72756206238066,39.130434782608695,54.38620000000001,Relatively Moderate,47.00827498408657,65.21739130434783,2.71931,1085.0,40.84573974215582,6.850869920118422,14.0,0.097806084366852,8.727069458528199,1977.0,73.22222222222223,18.142127625827527,South Carolina,4057,649521643
2318,SC,Allendale,10419,848983000.0,15302000.0,408.0904505985986,9.463115160357372,Relatively Low,53.34182049649905,17.391304347826086,50.753002,Relatively Low,9.261616804583069,6.521739130434782,2.5376501,770.0,40.16281162036341,17.13953891429365,26.0,0.170316279719893,8.164541427999422,2104.0,77.92592592592592,11.205530406929949,South Carolina,4057,42269883
2319,SC,Anderson,187126,19145933000.0,75157000.0,715.4569346129307,12.9334368999352,Relatively Low,76.70273711012095,56.52173913043478,55.2986,Relatively Moderate,58.56142584341184,80.43478260869564,2.76493,1330.0,58.0625988923236,6.749496596968354,8.0,0.041888576386836,5.396960108661199,1318.0,48.81481481481482,18.296338675603756,South Carolina,4057,759170182
2320,SC,Bamberg,15987,1518068000.0,36937000.0,393.3667180111816,9.50867983236726,Relatively Low,53.628262253341816,19.565217391304348,52.915802000000006,Relatively Low,28.421387651177596,34.782608695652165,2.6457901,679.0,29.49078878304976,16.879342576892732,29.0,0.190149915727502,9.684753005599973,2466.0,91.33333333333333,12.722888029180812,South Carolina,4057,64859259
2321,SC,Barnwell,22621,1909274000.0,35330000.0,548.3787180821864,11.576662648662063,Relatively Low,70.05092297899427,45.65217391304348,51.798,Relatively Low,16.931890515595164,26.08695652173913,2.5899,798.0,36.28073387685399,18.31926388899647,22.0,0.140099279710856,10.505641552904242,2305.0,85.37037037037037,13.524730247318569,South Carolina,4057,91773397
2322,SC,Beaufort,162233,23218023000.0,20287000.0,576.4044703644781,20.50148610735692,Relatively Moderate,94.04837683004456,95.65217391304348,53.400402,Relatively Moderate,34.34118395926162,43.47826086956522,2.6700201,630.0,29.858510850573968,4.905684382058609,50.0,0.321602890545558,10.287422541709732,2040.0,75.55555555555556,26.688915532010498,South Carolina,4057,658179281
2323,SC,Berkeley,177843,16346187000.0,5046000.0,1098.747875372402,13.894782731426304,Relatively Moderate,80.5219605346913,71.73913043478261,55.6562,Relatively High,63.33545512412476,84.78260869565217,2.78281,322.0,14.606113568983137,3.64358198631047,51.0,0.261101057157276,4.470322231269139,2553.0,94.55555555555556,14.302091191721933,South Carolina,4057,721509051
2324,SC,Calhoun,15175,1209331000.0,80798000.0,381.15184996482935,6.570006437710225,Very Low,23.93380012730745,4.347826086956522,54.233198,Relatively Moderate,44.93952896244431,56.52173913043478,2.7116599,406.0,18.044293258090192,4.59622794598243,28.0,0.201969249477109,8.90096047954316,2376.0,88.0,10.778451125230342,South Carolina,4057,61564975
2325,SC,Charleston,350209,46571207000.0,22381000.0,917.5022695063925,25.035971607427683,Relatively High,96.24443029917249,97.82608695652173,58.2548,Very High,89.75175047740291,100.0,2.91274,525.0,23.01907305405213,6.649906276118643,53.0,0.289448195158128,10.610778800353334,1909.0,70.70370370370371,20.691788408585907,South Carolina,4057,1420797913
2326,SC,Cherokee,55342,4422699000.0,33369000.0,392.80136506886646,10.64678411192355,Relatively Low,62.92170591979631,32.608695652173914,52.988600000000005,Relatively Low,29.185232336091655,36.95652173913043,2.64943,910.0,43.586614947959056,4.816295736286943,8.0,0.058098756233417,9.33377227087976,1546.0,57.25925925925926,16.733362101304838,South Carolina,4057,224522494
2327,SC,Chester,33140,2712190000.0,31060000.0,580.6575178718691,10.526445961543146,Relatively Low,62.03055378739656,30.434782608695656,52.149802,Relatively Low,20.01909611712285,28.26086956521739,2.6074901,735.0,33.649270196825704,4.881783796359546,13.0,0.085599889802522,10.47648157604772,1483.0,54.925925925925924,15.370608222632391,South Carolina,4057,134448980
2328,SC,Chesterfield,46734,3607092000.0,128084000.0,798.9936841811841,11.592054428780326,Relatively Low,70.14640356460853,47.82608695652174,51.33220200000001,Relatively Low,12.985359643539146,10.869565217391305,2.5666101,567.0,26.835634029262398,7.388785350352935,22.0,0.123889352133282,13.91483875681603,1984.0,73.48148148148148,18.499957188361456,South Carolina,4057,189599838
2329,SC,Clarendon,34971,2613294000.0,108577000.0,606.9384682663235,13.799693601940954,Relatively Moderate,80.2036919159771,69.56521739130433,51.71440200000001,Relatively Low,16.104392106938256,21.73913043478261,2.5857201,329.0,15.423025333261403,20.64448145618298,29.0,0.221307307583475,14.854801330034418,2365.0,87.5925925925926,21.38422562178497,South Carolina,4057,141877347
2330,SC,Colleton,38892,3562528000.0,20318000.0,1056.4908736423492,13.097464998356708,Relatively Low,77.62571610439211,58.69565217391305,53.565798,Relatively Moderate,36.53723742838956,47.82608695652174,2.6782899,623.0,30.36096347045781,14.14565901733944,53.0,0.26329775109272,9.907093935552831,2353.0,87.14814814814815,12.764632068267138,South Carolina,4057,157784844
2331,SC,Darlington,68681,5878436000.0,88234000.0,561.1493463666645,13.277926809430747,Relatively Low,78.13494589433482,63.04347826086957,55.3374,Relatively High,59.10248249522597,82.6086956521739,2.76687,476.0,23.41375645692701,19.04719199936514,22.0,0.150448872875919,10.768205170150493,2293.0,84.92592592592592,19.965129695440844,South Carolina,4057,278638817
2332,SC,Dillon,32062,2163895000.0,113051000.0,405.055790423424,15.843485013058668,Relatively Moderate,86.88733290897518,86.95652173913044,53.628202,Relatively Moderate,37.20560152768937,50.0,2.6814101,427.0,19.906518757666305,24.27100441268228,27.0,0.197138699476258,19.35470834438252,1962.0,72.66666666666667,22.128825127366262,South Carolina,4057,130075534
2333,SC,Dorchester,136555,13511937000.0,39949000.0,573.1548892137164,13.578752578221364,Relatively Moderate,79.43984723106303,65.21739130434783,56.665202,Relatively High,73.61553150859325,93.47826086956522,2.8332601,441.0,21.403499394563145,7.860843440210473,46.0,0.259305699174907,6.44135244407222,2466.0,91.33333333333333,7.37435151498657,South Carolina,4057,554003635
2334,SC,Edgefield,26985,2470381000.0,37702000.0,500.3980244735311,4.201000687435621,Very Low,6.588160407383832,2.173913043478261,51.52420000000001,Relatively Low,14.863144493952896,15.217391304347828,2.57621,1295.0,64.47493126667494,3.510756472327504,6.0,0.069704137605966,3.4753349118804,1706.0,63.18518518518518,8.575632629559141,South Carolina,4057,109478145
2335,SC,Fairfield,23956,2083357000.0,16739000.0,686.2778601352545,10.199705044711347,Relatively Low,59.611712285168686,26.08695652173913,51.3336,Relatively Low,13.017186505410566,13.043478260869565,2.56668,658.0,30.15976785735625,4.189414731379268,18.0,0.107921911276728,11.320042245737564,1694.0,62.74074074074074,14.916281174979705,South Carolina,4057,97189492
2336,SC,Florence,136885,13385713000.0,45278000.0,799.9621260670907,20.408119001103007,Relatively Moderate,93.92106938255888,93.47826086956522,56.963,Relatively High,77.68936982813494,95.65217391304348,2.84815,420.0,19.943572387559595,13.593905882725624,34.0,0.208303711914748,28.06316060325732,2162.0,80.07407407407408,21.114636800587586,South Carolina,4057,555342445
2337,SC,Georgetown,60158,7596155000.0,9273000.0,813.5877772305723,17.536453817129733,Relatively Moderate,90.54742202418842,89.13043478260867,53.88939800000001,Relatively Moderate,40.388287714831314,52.17391304347826,2.6944699,245.0,13.312714393426846,7.73980253910163,46.0,0.291438801502603,15.111075746052094,2220.0,82.22222222222223,20.97170206319162,South Carolina,4057,244061006
2338,SC,Greenville,451225,50615132000.0,13324000.0,785.2124427920505,15.117283646908604,Relatively Moderate,84.81858688733291,80.43478260869564,54.512600000000006,Relatively Moderate,48.40865690642902,67.3913043478261,2.72563,1260.0,55.19238058561994,3.385674911132297,7.0,0.034381520219204,4.571293738872422,1564.0,57.925925925925924,15.066263666070874,South Carolina,4057,1830619825
2339,SC,Greenwood,69661,7155728000.0,9768000.0,454.7303791434183,15.28380401339296,Relatively Moderate,85.42329726288988,82.6086956521739,53.0966,Relatively Moderate,30.362826225334185,39.130434782608695,2.65483,1449.0,61.437814653318014,4.616834910667865,7.0,0.04624910836225,12.585947791110378,1431.0,53.0,14.48853301024041,South Carolina,4057,282614677
2340,SC,Hampton,21090,1551141000.0,30482000.0,559.8955453729021,8.66567485538839,Relatively Low,46.02164226607257,13.043478260869565,52.90079999999999,Relatively Low,28.262253341820497,32.608695652173914,2.64504,707.0,35.9566041814906,15.975281025738902,35.0,0.224688953578599,8.521119509110903,2105.0,77.96296296296296,10.667803312377707,South Carolina,4057,85562130
2341,SC,Horry,269291,34695959000.0,87849000.0,1134.0134208512673,26.249591959224087,Relatively High,96.78548695098665,100.0,54.5438,Relatively Moderate,48.663271801400384,71.73913043478261,2.72719,441.0,14.32094919228362,18.019701955810305,55.0,0.283936423751153,29.310671247462363,2111.0,78.18518518518519,29.825895697533824,South Carolina,4057,1092513587
2342,SC,Jasper,24777,1866889000.0,0.0,655.1285527116173,7.08828484666707,Very Low,29.567154678548697,8.695652173913043,51.5444,Relatively Low,15.022278803309993,17.391304347826086,2.57722,644.0,33.1443521124036,0.0,53.0,0.299231630041745,5.669947922725576,2360.0,87.4074074074074,10.255574003542888,South Carolina,4057,100520289
2343,SC,Kershaw,61697,5611588000.0,137542000.0,726.5580620965313,10.666812297449766,Relatively Low,63.0808402291534,34.782608695652165,54.5184,Relatively Moderate,48.47231063017186,69.56521739130433,2.72592,532.0,24.65192614121732,6.087141680591278,22.0,0.145520112787969,14.27674246248102,1975.0,73.14814814814815,17.96089313553022,South Carolina,4057,250304729
2344,SC,Lancaster,76652,6898413000.0,57095000.0,549.0833634986348,12.453087590824824,Relatively Low,74.72947167409293,50.0,54.359398,Relatively Moderate,46.4035646085296,60.86956521739131,2.7179699,637.0,28.06949453382179,5.095559501421779,18.0,0.110705186521776,13.397065909728454,1652.0,61.18518518518518,18.68277255132312,South Carolina,4057,310977164
2345,SC,Laurens,66537,5740762000.0,70896000.0,713.8190173417548,11.23274817035368,Relatively Low,67.53660089115213,36.95652173913043,53.3778,Relatively Moderate,34.02291534054742,41.30434782608695,2.66889,1309.0,53.577972445663775,7.544838343411568,8.0,0.05138035653241,11.456405075951782,1339.0,49.592592592592595,20.598106837952194,South Carolina,4057,269940609
2346,SC,Lee,19220,1230831000.0,95283000.0,410.1840995044549,11.260252456514223,Relatively Low,67.79121578612349,41.30434782608695,51.700602,Relatively Low,16.008911521324,19.565217391304348,2.5850301,462.0,21.068311422588472,17.958381797039408,25.0,0.16207352601786,14.669510128749051,2204.0,81.62962962962963,15.086359880147445,South Carolina,4057,77975540
2347,SC,Lexington,262391,27756106000.0,222183000.0,699.0582313176033,14.109010697702267,Relatively Moderate,81.3812858052196,76.08695652173914,55.777798,Relatively High,64.64035646085296,86.95652173913044,2.7888899,630.0,25.465355692499752,5.438268619805489,21.0,0.126657067060992,8.806826593996018,2002.0,74.14814814814815,18.358215050689346,South Carolina,4057,1064520287
2348,SC,McCormick,10233,1006785000.0,0.0,359.12960385817195,6.620922467136118,Very Low,24.28389560789306,6.521739130434782,50.732002,Relatively Low,9.166136218968807,4.347826086956522,2.5366001,1554.0,77.39642160745895,0.0,8.0,0.041888576386811,2.565682371147365,1582.0,58.592592592592595,11.02018128500273,South Carolina,4057,41515281
2349,SC,Marion,33062,2688933000.0,22411000.0,489.2537906321422,12.893200364676291,Relatively Low,76.60725652450668,54.34782608695652,54.3708,Relatively Moderate,46.69000636537237,63.04347826086957,2.71854,427.0,19.614879742481087,14.284295155282258,36.0,0.219019553835947,11.531475670908572,2107.0,78.03703703703704,18.718949261569104,South Carolina,4057,134132534
2350,SC,Marlboro,28933,2057823000.0,79809000.0,479.8491459154859,11.461601828143351,Relatively Low,69.19159770846595,43.47826086956522,51.090998,Relatively Low,11.04392106938256,8.695652173913043,2.5545499,483.0,24.99469244214704,19.63956073488339,22.0,0.140424632712829,10.900211721420597,2061.0,76.33333333333333,16.022501753575163,South Carolina,4057,117381181
2351,SC,Newberry,37508,3722025000.0,142952000.0,630.0433582806546,10.481747492459894,Relatively Low,61.6168045830681,28.26086956521739,54.295998,Relatively Moderate,45.576066199872685,58.69565217391305,2.7147999,1092.0,45.56387879035245,7.982822527266835,12.0,0.075374443322476,11.367142497314214,1465.0,54.25925925925926,14.568575647118987,South Carolina,4057,152169956
2352,SC,Oconee,74273,7985612000.0,159422000.0,626.3274913970439,12.624466609025513,Relatively Low,75.3660089115213,52.17391304347826,51.781002,Relatively Low,16.740929344366645,23.91304347826087,2.5890501,1190.0,52.693056139008256,16.57071082133807,4.0,0.026265729734775,8.745979062376962,1377.0,51.0,17.80561425985489,South Carolina,4057,301325561
2353,SC,Orangeburg,92501,7856999000.0,213912000.0,1106.0629356789595,15.318193073769146,Relatively Moderate,85.67791215786123,84.78260869565217,53.544402000000005,Relatively Moderate,36.37810311903247,45.65217391304348,2.6772201,462.0,18.942853921888016,7.945974551254777,39.0,0.200595160141781,14.957181973589805,2339.0,86.62962962962963,25.78564559170885,South Carolina,4057,375276557
